Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,20250225_Lipids_Blank_pos_03,20250225_Lipids_Blank_pos_04,20250225_Lipids_LC_pos_01,20250225_Lipids_LC_pos_02,20250225_Lipids_LC_pos_03,20250225_Lipids_LC_pos_04,20250225_Lipids_LC_pos_05,20250225_Lipids_LC_pos_06,20250225_Lipids_LC_pos_07,20250225_Lipids_LC_pos_08,20250225_Lipids_LC_pos_09,20250225_Lipids_LC_pos_10,20250225_Lipids_LC_pos_11,20250225_Lipids_LC_pos_12,20250225_Lipids_LC_pos_13,20250225_Lipids_LC_pos_14
21368,10.017,1446.46887,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21368,0,0,null,null,null,null,null,null,null,94.38,20250225_Lipids_LC_pos_08,1446.46887:293219 1447.47354:87968 1448.47821:133775,null,0,0,0,0,1459621,3004530,541698,344622,854700,1199507,11687,9253,0,8015,95068,0
21369,12.652,1446.8252,Unknown,[M+H]+,null,0.75,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21369,0,0,null,null,null,null,null,null,null,11180.13,20250225_Lipids_LC_pos_02,1446.82629:115811 1447.83096:100512 1448.83563:51842,103.98096:2152 118.79736:2720 120.54639:2209 132.07193:2835 132.59798:2697 176.13235:3631 210.03621:3978 389.59824:4009 558.01184:4576 728.02502:4504 937.60712:5540 1021.19312:5038 1314.29248:5171,0,0,0,714225,557119,1170057,195931,324847,332857,621909,453623,302936,588634,663605,841195,420705
21370,9.913,1446.95679,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21370,0,0,null,null,null,null,null,null,null,33.37,20250225_Lipids_LC_pos_08,1446.95679:93613 1447.96145:126814 1448.96612:0,null,0,0,0,0,122576,401855,92575,35747,50003,683854,0,4484,0,0,7406,0
21371,12.738,1446.99768,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21363,1,0,null,null,null,null,null,null,null,22.1,20250225_Lipids_LC_pos_04,1446.99768:172943 1448.00235:0 1449.00702:0,null,0,0,0,0,159645,282652,23071,276199,1004286,2077477,0,0,0,0,0,0
21372,10.503,1447.00085,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21372,0,0,null,null,null,null,null,null,null,18.02,20250225_Lipids_LC_pos_07,1447.00085:33317 1448.00552:46871 1449.01019:0,null,0,0,0,0,0,0,0,175178,176408,250855,0,0,0,0,0,0
21373,12.838,1447.052,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21373,0,0,null,null,null,null,null,null,null,10.07,20250225_Lipids_LC_pos_06,1447.05200:65124 1448.05667:0 1449.06134:0,null,0,0,0,0,25956,141064,0,189432,439164,172940,0,0,0,0,0,0
21374,12.266,1447.59778,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21374,0,0,null,null,null,null,null,null,null,68753.75,20250225_Lipids_LC_pos_04,1447.59778:102026 1448.60245:0 1449.60711:0,null,0,0,0,0,157581,263198,17515,0,0,0,0,0,0,0,0,0
21375,12.355,1447.84705,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21375,0,0,null,null,null,null,null,null,null,11.72,20250225_Lipids_LC_pos_04,1447.84705:49259 1448.85171:15953 1449.85638:0,null,0,0,0,0,78620,336893,12247,0,0,27272,0,0,0,0,0,0
21376,10.012,1447.97119,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21376,0,0,null,null,null,null,null,null,null,21.19,20250225_Lipids_LC_pos_04,1447.97119:90010 1448.97586:158049 1449.98053:0,null,0,0,0,0,235124,664567,48799,145477,321407,478868,0,10193,0,0,17092,0
21377,10.52,1448.00293,Unknown,[M+H]+,null,0.13,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21372,1,0,null,null,null,null,null,null,null,16.25,20250225_Lipids_LC_pos_08,1448.00293:126955 1449.00760:0 1450.01227:53142,140.63708:3149 186.08727:7667 210.38881:3640 260.16006:14686 299.17130:12702 370.20770:14106 372.12238:23824 390.13162:15301 445.23929:20417 446.24384:5763 471.19070:44451 472.19391:12243 473.18738:4596 489.20038:43646 490.20383:12357 529.27710:9979 544.30640:8603 588.26917:32965 589.26953:8746 642.35419:11723 645.29047:25844 646.29425:12361 647.29041:4871 713.39441:8449 751.88715:5014 756.40540:10086 757.41223:4800 758.37524:25125 759.37158:8854 788.42639:30251 789.43298:7447 827.44153:15494 828.44067:10295 841.41290:7393 859.42084:23646 860.43170:5081 862.44537:4872 898.47052:6641 902.46680:22993 903.46881:11865 912.44745:36762 913.45605:16870 914.45178:8180 923.59302:6657 973.50647:5009 974.50610:5997 1043.54114:18277 1044.53992:12920 1045.55493:7528 1075.55591:6032 1082.56116:5150 1114.56714:9689 1115.58215:8742 1120.57800:5876 1147.57812:4742 1213.64856:8706 1214.64001:6487 1284.67578:8826 1285.70898:5575 1369.69470:5577 1370.71973:5092,0,0,0,0,0,0,0,98436,122704,284434,0,0,0,0,0,0
21378,13.574,1448.00793,Unknown,[M+H]+,null,0.13,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21378,0,0,null,null,null,null,null,null,null,192.21,20250225_Lipids_LC_pos_05,1448.00793:592756 1449.01260:650149 1450.01727:377501,95.07209:2387 100.66376:2384 112.01124:2917 134.27248:2444 142.44011:2807 148.74271:3011 158.83388:3507 173.53801:9606 174.99103:3258 179.98134:14595 250.31470:4726 577.51581:9786 589.51947:8292 730.47827:25728 756.49243:27637 1221.85205:4768 1224.53674:4827,0,0,0,0,2131614,2158599,3056093,2382533,1260688,2684435,5690,0,1822409,38672,90509,16053
21379,12.066,1448.06799,Unknown,[M+H]+,null,0.25,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21379,0,0,null,null,null,null,null,null,null,342.9,20250225_Lipids_LC_pos_06,1448.07068:1833487 1449.07535:1383182 1450.08001:724949,96.73174:2353 96.86237:2112 124.99960:4112 142.60297:3221 184.07339:252618 194.06085:3773 204.79776:3711 480.88287:4593 507.10574:3998 589.20874:4585 758.57373:56349 1118.24341:4896 1255.07544:5189,0,0,0,0,535563,1008130,0,7291466,7592793,18685076,0,0,0,19249,88199,38920
21380,13.412,1448.0708,Unknown,[M+H]+,null,0.31,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21380,0,0,null,null,null,null,null,null,null,3471.22,20250225_Lipids_LC_pos_08,1448.07080:28358550 1449.07547:26313874 1450.08014:10784908,95.08477:9448 97.10077:5959 99.47496:2297 109.10053:7675 121.10085:7481 123.11662:4401 128.58789:3315 135.11646:9393 137.13222:5214 149.13205:5400 151.14752:5244 179.98164:29488 191.04840:3709 219.21004:4420 237.22124:15375 239.23625:9167 260.60696:4692 265.25198:28029 269.61209:4514 279.26849:16406 280.26358:23364 282.27859:18457 311.25696:18331 313.27383:10726 322.31006:6323 339.28894:9821 353.30478:16138 476.31186:5885 480.31219:4815 494.32578:10428 551.50409:5828 577.51929:2521480 578.52295:15534 589.51898:2495811 590.52380:9728 615.53705:6541 663.60791:4521 687.43640:13283 713.45581:17663 718.54053:7085 730.48004:55570 756.49384:60148,0,0,0,0,16444291,15781735,882953,95222144,89458384,174043765,0,0,0,204366,729235,0
21381,9.963,1448.30127,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21381,0,0,null,null,null,null,null,null,null,26.98,20250225_Lipids_LC_pos_08,1448.30127:166978 1449.30594:0 1450.31061:98694,null,0,0,0,0,819526,1393517,203756,110329,321493,750458,5060,13163,0,6998,24502,13801
21382,10.005,1448.63416,Unknown,[M+H]+,null,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21382,0,0,null,null,null,null,null,null,null,37174.29,20250225_Lipids_LC_pos_04,1448.63416:185298 1449.63882:0 1450.64349:66865,null,0,0,0,0,1137957,2048506,227902,103016,500822,730408,0,15004,0,16469,15524,0
21383,10.027,1448.80005,Unknown,[M+H]+,null,0.06,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21383,0,0,null,null,null,null,null,null,null,90.93,20250225_Lipids_LC_pos_04,1448.80005:197044 1449.80472:79989 1450.80938:87298,107.81342:2818 113.87502:2330 152.83379:3247 162.26050:3575 186.08655:7422 260.15945:6071 269.45850:3705 299.17273:6958 370.20929:8198 372.12369:10964 390.13397:8727 445.23871:8036 471.19183:26048 472.19122:6270 489.20154:30328 490.20435:4869 529.27344:4845 588.27014:16922 589.27393:6801 645.29248:17181 713.40387:5145 758.37665:14926 788.42944:13927 827.44568:6698 859.42157:9523 860.41907:5530 902.47284:8889 912.45190:21934 913.45551:11144 914.47443:6453 923.58398:4337 1043.54102:9337 1115.57422:6171 1213.63391:5793 1284.67114:5664,0,0,0,0,1117371,1822753,240059,225719,406804,600631,0,29605,3943,11923,43228,0
21384,10.606,1448.83765,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21384,0,0,null,null,null,null,null,null,null,10791,20250225_Lipids_LC_pos_07,1448.83765:10800 1449.84231:0 1450.84698:0,null,0,0,4110,0,0,0,0,0,52673,0,5757,0,0,0,6518,0
21385,9.468,1449.13623,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21385,0,0,null,null,null,null,null,null,null,9.89,20250225_Lipids_LC_pos_05,1449.13623:38926 1450.14090:0 1451.14557:0,null,0,0,0,0,203828,139327,163519,221924,183468,51321,0,0,0,0,4748,7326
21386,12.109,1449.98804,Unknown,[M+H]+,null,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21386,0,0,null,null,null,null,null,null,null,50.97,20250225_Lipids_LC_pos_07,1449.98804:608873 1450.99270:0 1451.99737:0,null,0,0,0,0,366703,281810,856582,331204,1207704,421955,23738,0,57831,36445,97346,14608
21387,13.582,1450.02014,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21387,0,0,null,null,null,null,null,null,null,108.08,20250225_Lipids_LC_pos_03,1450.02014:467858 1451.02481:0 1452.02948:0,null,0,0,0,0,1532913,0,854525,374964,429361,0,0,0,0,3483,3121,0
21388,14.543,1450.08191,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21388,0,0,null,null,null,null,null,null,null,26.42,20250225_Lipids_LC_pos_03,1450.08191:483417 1451.08658:0 1452.09124:0,null,0,0,0,0,1489834,470295,190059,868419,354936,2739302,0,0,0,0,0,0
21389,12.723,1450.08508,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21389,0,0,null,null,null,null,null,null,null,4.03,20250225_Lipids_LC_pos_04,1450.08508:89449 1451.08975:88967 1452.09442:0,null,0,0,0,0,113904,259096,0,133205,41682,482245,0,0,0,0,0,0
21390,0.828,1450.40894,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21390,0,0,null,null,null,null,null,null,null,12260.69,20250225_Lipids_LC_pos_13,1450.40894:19484 1451.41360:0 1452.41827:0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51000,0
21391,10.027,1450.4729,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21391,0,0,null,null,null,null,null,null,null,12509.38,20250225_Lipids_LC_pos_04,1450.47290:118983 1451.47757:37071 1452.48224:0,null,0,0,0,0,557714,782477,192949,310516,272194,1085650,7539,0,0,36632,25900,20953
21392,9.959,1450.6394,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21392,0,0,null,null,null,null,null,null,null,33133.06,20250225_Lipids_LC_pos_03,1450.63940:103851 1451.64407:0 1452.64874:0,null,0,0,0,0,750352,454708,235265,247818,357073,1554565,15470,18696,0,0,44542,4583
21393,0.828,1450.74402,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21393,0,0,null,null,null,null,null,null,null,10165.31,20250225_Lipids_LC_pos_13,1450.74402:7538 1451.74869:0 1452.75335:0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54322,0
21394,10.315,1450.80676,Unknown,[M+2H]2+,null,0.63,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21394,0,0,null,null,null,null,null,null,null,217.59,20250225_Lipids_LC_pos_04,1450.80750:1114746 1451.81216:108929 1452.81683:0,109.16257:2580 115.55753:3279 115.58494:2008 125.73813:2727 147.07587:3195 152.15639:3439 157.43016:3526 169.05910:3717 173.51300:11792 173.94897:3686 185.12859:4978 186.08690:8526 240.32524:4202 242.14948:4095 260.16055:15535 285.15982:3921 299.17172:23407 300.17303:4737 370.20865:20614 372.12274:30882 373.12491:6261 390.13354:20358 398.23816:5165 445.24136:26668 446.24707:8418 471.19177:69376 472.19363:12960 473.18765:4173 489.20175:69608 490.20581:19444 491.20322:7838 529.27362:7794 544.30920:9519 588.27045:43838 589.27271:12071 590.27380:4715 642.35889:10493 643.31635:6530 645.29199:42994 646.29639:18777 647.29718:9093 713.39502:5612 756.40924:16662 757.40228:8689 758.37872:23991 759.37115:11388 760.37848:4463 788.43207:37879 789.43335:20349 827.43927:18886 828.44299:12157 829.44354:5166 841.41931:8634 859.42529:24222 860.42395:12135 861.42792:6436 902.47205:29970 903.47510:17797 912.45032:48905 913.45734:27743 914.46008:10369 923.59949:5933 930.45624:5277 973.51044:11545 974.50580:13541 975.50330:5873 1022.65601:7804 1043.54407:24483 1044.55115:10091 1045.54126:10307 1114.58252:14293 1115.57812:16716 1135.74683:6954 1213.64600:13681 1214.65466:8915 1222.61011:8216 1284.68201:5126 1285.67712:6639 1368.71167:6083 1397.75415:5629 1398.74585:8571 1399.76184:7691,0,0,0,0,5844510,8637943,2608558,4718343,5116303,10818472,21311,144027,7140,257485,545950,176162
21395,9.982,1450.97705,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21395,0,0,null,null,null,null,null,null,null,6.6,20250225_Lipids_LC_pos_03,1450.97705:52149 1451.98172:0 1452.98639:0,null,0,0,0,0,593113,837364,141041,112861,121872,1094246,12136,13280,0,11836,30328,3238
21396,12.131,1450.99487,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21386,1,0,null,null,null,null,null,null,null,10.18,20250225_Lipids_LC_pos_13,1450.99487:90090 1451.99954:0 1453.00421:0,null,0,0,2946,0,99942,0,114531,146585,167878,0,0,0,57145,0,142763,24063
21397,11.4,1451.03284,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21397,0,0,null,null,null,null,null,null,null,28.13,20250225_Lipids_LC_pos_08,1451.03284:134639 1452.03750:146030 1453.04217:0,null,0,0,0,0,26353,75646,0,231401,371638,281607,0,0,0,0,0,0
21398,11.639,1451.03357,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21398,0,0,null,null,null,null,null,null,null,79192.6,20250225_Lipids_LC_pos_04,1451.03357:213264 1452.03824:170728 1453.04290:0,null,0,0,0,0,576159,1002035,6856,0,386962,0,0,0,0,0,0,0
21399,14.383,1451.08984,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21399,0,0,null,null,null,null,null,null,null,40.07,20250225_Lipids_LC_pos_07,1451.08984:422480 1452.09451:0 1453.09918:0,null,0,0,0,0,76433,1373569,185064,112514,595082,1268567,0,0,0,18628,0,0
21400,12.314,1451.58667,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21400,0,0,null,null,null,null,null,null,null,32264.5,20250225_Lipids_LC_pos_04,1451.58667:45945 1452.59134:0 1453.59601:0,null,0,0,0,0,0,130061,0,0,0,0,0,0,0,0,0,0
21401,11.362,1451.63477,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21401,0,0,null,null,null,null,null,null,null,11561.88,20250225_Lipids_LC_pos_03,1451.63477:19633 1452.63943:0 1453.64410:0,null,0,0,0,0,42132,6272,20594,0,0,0,0,0,0,0,0,0
21402,12.328,1451.83875,Unknown,[M+2H]2+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21402,0,0,null,null,null,null,null,null,null,13.93,20250225_Lipids_LC_pos_04,1451.83875:62977 1452.84341:32208 1453.84808:0,null,0,0,0,0,157389,263249,15692,0,0,0,0,0,0,0,0,0
21403,11.984,1451.88464,Unknown,[M+H]+,null,0.25,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21403,0,0,null,null,null,null,null,null,null,65184.59,20250225_Lipids_LC_pos_03,1451.88464:109360 1452.88931:149153 1453.89398:118246,null,0,0,0,0,573397,323226,30424,409248,384870,85052,0,0,0,0,0,0
21404,12.104,1452.00208,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21404,0,0,null,null,null,null,null,null,null,72.01,20250225_Lipids_LC_pos_07,1452.00208:285329 1453.00674:141881 1454.01141:370401,null,0,0,0,0,0,0,0,525837,530839,291623,0,0,0,17113,51613,0
21405,12.428,1452.08569,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21405,0,0,null,null,null,null,null,null,null,5.38,20250225_Lipids_LC_pos_05,1452.08569:19234 1453.09036:0 1454.09503:0,null,0,0,0,0,81005,185796,46852,0,0,0,0,0,0,0,0,0
21406,14.145,1452.09045,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21406,0,0,null,null,null,null,null,null,null,28.09,20250225_Lipids_LC_pos_08,1452.09045:192330 1453.09512:0 1454.09979:0,null,0,0,0,0,232906,34866,0,307427,53723,1011251,0,0,0,0,0,0
21407,14.894,1452.10229,Unknown,[M+H]+,null,0.31,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21407,0,0,null,null,null,null,null,null,null,22703.16,20250225_Lipids_LC_pos_08,1452.10229:178678 1453.10696:0 1454.11163:0,null,0,0,0,0,881254,1099406,56495,1082958,759719,1868249,0,0,0,0,0,0
21408,12.662,1452.30139,Unknown,[M+2H]2+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21408,0,0,null,null,null,null,null,null,null,25.03,20250225_Lipids_LC_pos_04,1452.30139:87535 1453.30606:90881 1454.31073:57885,null,0,0,0,0,116951,395586,58862,55425,13151,60259,0,0,0,0,0,0
21409,7.071,1452.31714,Unknown,[M+2H]2+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21409,0,0,null,null,null,null,null,null,null,37012.44,20250225_Lipids_LC_pos_13,1452.31714:347514 1453.32181:637884 1454.32647:235142,null,0,0,0,0,0,0,0,0,552592,0,0,0,3164,0,3173122,0
21410,10.317,1452.77686,Unknown,[M+H]+,null,0.38,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21410,0,0,null,null,null,null,null,null,null,23.5,20250225_Lipids_LC_pos_04,1452.77686:166617 1453.78152:0 1454.78619:0,null,0,0,0,0,226526,545247,143006,346512,315126,100024,0,6093,0,9118,17078,6589
21411,9.463,1452.80701,Unknown,[M+2H]2+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21411,0,0,null,null,null,null,null,null,null,17.73,20250225_Lipids_LC_pos_06,1452.80701:24562 1453.81167:11533 1454.81634:0,null,0,0,0,0,34532,58443,31581,98812,76153,84723,0,3774,6737,0,9668,0
21412,10.313,1453.30981,Unknown,[M+2H]2+,null,0.38,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21412,0,0,null,null,null,null,null,null,null,30824.51,20250225_Lipids_LC_pos_08,1453.30981:296722 1454.31448:0 1455.31915:0,null,0,0,0,0,1236482,1623803,274637,1068351,1044769,2008698,9186,18229,0,29519,35541,14547
21413,9.47,1453.47314,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21413,0,0,null,null,null,null,null,null,null,38.61,20250225_Lipids_LC_pos_06,1453.47314:60208 1454.47781:0 1455.48248:0,null,0,0,0,0,114258,234713,109771,359695,126876,133138,0,2827,0,5628,5768,4687
21414,10,1453.47925,Unknown,[M+H]+,null,0.13,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21414,0,0,null,null,null,null,null,null,null,27.28,20250225_Lipids_LC_pos_04,1453.47485:143945 1454.47952:0 1455.48419:0,111.82845:2631 115.43356:2854 148.64647:3706 151.80061:3003 173.53615:3535 215.82838:3403 262.23346:3776 372.12469:8251 445.23923:8793 471.19089:12845 489.20291:22240 588.26953:10714 645.29205:8948 788.42548:5521 789.43494:6443 827.45374:5102 912.45471:8497 913.45947:4938,0,0,0,0,446761,895175,178159,116242,294509,855745,9309,17855,0,0,6182,14541
21415,10.316,1453.47937,Unknown,[M+2H]2+,null,0.38,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21415,0,0,null,null,null,null,null,null,null,24078.5,20250225_Lipids_LC_pos_08,1453.47937:309394 1454.48404:0 1455.48871:126479,null,0,4224,0,0,1008632,1572121,572107,1145507,1049057,1825696,0,0,0,47075,59099,0
21416,13.446,1453.53027,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21416,0,0,null,null,null,null,null,null,null,57438.56,20250225_Lipids_LC_pos_14,1453.53027:74862 1454.53494:87721 1455.53961:0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,327053,412238,216056
21417,12.41,1454.01917,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,21417,0,0,null,null,null,null,null,null,null,402.73,20250225_Lipids_LC_pos_07,1454.02002:829638 1455.02469:539195 1456.02936:207837,105.42314:2256 108.09814:2611 112.06976:2429 120.96600:7055 164.00761:59925 166.19054:2989 179.52927:4100 186.17000:3761 232.98578:3375 510.72723:4039 546.94177:4175 575.50385:17894 597.48407:50206 620.38055:4818 695.46185:64163 737.33716:5048 738.50433:167526 816.28516:4486,0,0,0,0,1162295,510215,28976,3931125,5745825,7621462,0,0,0,0,0,0
